transaction_id,sender_account,receiver_account,merchant_id,amount,payment_channel,transaction_timestamp,status,is_fraud,sender_customer_id,customer_risk,customer_city,customer_state,merchant_name,merchant_category,merchant_risk_score,device_id,device_type,operating_system,device_risk_score,transaction_type,currency,cross_border,fraud_type,aml_rule,transaction_risk_score
1817197,137223,133214,2169,12736.89,Mobile Banking,2025-10-18 05:58:17.574101,Success,0,76152,Low,Rohtak,Chhattisgarh,"Mitter, Halder and Doshi",Entertainment,57,,,,,Debit,INR,No,,,48
1464075,3561,125044,12878,1367.58,ATM,2025-09-30 08:25:17.574101,Success,0,1967,Medium,Muzaffarnagar,Himachal Pradesh,"Mital, Minhas and Goda",Retail,36,45164.0,Tablet,iPadOS,2.0,Credit,INR,No,,,45
1579552,177340,82837,14444,3849.97,Credit Card,2025-12-12 12:31:17.574101,Success,0,98435,Low,Deoghar,Arunachal Pradesh,Chhabra and Sons,Finance,86,,,,,Debit,INR,No,,,48
1712549,90289,136967,11830,3207.52,NEFT,2025-09-13 03:46:17.574101,Success,0,50126,Low,Gangtok,Bihar,Ravi Group,Education,20,,,,,Credit,INR,No,,,6
1125432,132621,162107,11480,1157.58,UPI,2025-11-06 12:23:17.574101,Success,0,73634,High,Orai,Himachal Pradesh,Raju LLC,Finance,64,67544.0,Mobile,iOS,41.0,Credit,INR,No,,,64
1359680,80879,52798,7209,12501.88,Internet Banking,2026-01-16 04:47:17.574101,Success,0,44907,Low,Malda,Mizoram,Dugal Ltd,Entertainment,37,39290.0,Mobile,Android,66.0,Debit,INR,No,,,52
879740,96117,82365,19324,3199.75,UPI,2025-08-09 15:48:17.574101,Success,0,53380,Medium,Chapra,Uttarakhand,Buch Inc,E-Commerce,74,,,,,Debit,INR,No,,,15
1882761,61660,35797,6785,2823.43,Internet Banking,2026-07-11 12:34:17.574101,Success,0,34201,Low,Srinagar,Kerala,Sankar and Sons,Travel,28,,,,,Debit,INR,No,,,31
983188,161389,159042,14470,452.72,Mobile Banking,2025-12-06 14:05:17.574101,Success,0,89577,Low,Mira-Bhayandar,Sikkim,"Radhakrishnan, Raval and Panchal",E-Commerce,69,,,,,Credit,INR,No,,,48
1813182,60504,5160,4982,5621.55,Mobile Banking,2025-11-07 06:04:17.574101,Success,0,33557,Medium,Tiruppur,Uttarakhand,Nazareth Inc,Travel,31,,,,,Credit,INR,No,,,56
1786220,163200,18377,19779,1408.31,RTGS,2025-12-04 09:28:17.574101,Success,0,90591,Medium,Nagpur,Andhra Pradesh,Dixit-Mody,Utility,63,34657.0,Desktop,Linux,32.0,Credit,INR,No,,,4
519938,116800,179877,19912,9985.46,IMPS,2026-03-25 22:03:17.574101,Success,0,64853,Low,Khora ,Himachal Pradesh,Halder-Sabharwal,Travel,1,,,,,Debit,INR,No,,,8
1840949,52334,39051,9021,457.11,UPI,2026-04-02 03:05:17.574101,Success,0,29043,Low,Siwan,Rajasthan,Menon and Sons,Entertainment,90,25388.0,Laptop,Windows,92.0,Debit,INR,No,,,46
188951,70974,129895,7363,4904.43,ATM,2026-06-02 19:43:17.574101,Success,0,39355,Low,Jaunpur,Tripura,Issac Inc,E-Commerce,17,2486.0,Laptop,macOS,42.0,Credit,INR,No,,,22
1462471,2390,6675,10190,10119.73,UPI,2025-10-21 03:01:17.574101,Success,0,1321,Low,Bharatpur,Tamil Nadu,Iyer Group,Food,72,10773.0,Desktop,Windows,19.0,Credit,INR,No,,,65
1967312,29291,32050,11030,4880.47,IMPS,2025-10-24 03:12:17.574101,Success,0,16256,Low,Bareilly,Uttarakhand,Mandal-Rastogi,Education,36,,,,,Credit,INR,No,,,31
85546,15192,133361,16119,2469.11,NEFT,2026-05-11 22:52:17.574101,Success,0,8405,Medium,Patna,West Bengal,Khanna Ltd,Education,26,,,,,Credit,INR,No,,,11
1231942,155795,74332,744,5447.31,UPI,2026-04-30 06:04:17.574101,Success,0,86470,High,Anantapur,Assam,"Barad, Deol and Raval",Finance,2,2284.0,Tablet,iPadOS,83.0,Credit,INR,No,,,4
1120718,49870,75857,18690,3383.83,Credit Card,2026-04-03 16:38:17.574101,Success,0,27688,Medium,Bhopal,Nagaland,Bedi-Chauhan,Food,24,77160.0,Mobile,Android,47.0,Debit,INR,No,,,25
208124,171198,974,1818,6305.23,IMPS,2025-09-16 04:05:17.574101,Success,0,94991,Low,Kishanganj,Assam,Brar LLC,Utility,86,18409.0,Desktop,Linux,65.0,Debit,INR,No,,,53
1487027,73347,112106,18915,9498.6,RTGS,2026-04-26 01:47:17.574101,Success,0,40711,Low,Kulti,Nagaland,Gour PLC,Entertainment,98,,,,,Debit,INR,No,,,44
988413,165876,46794,8510,16529.34,UPI,2026-04-22 18:38:17.574101,Success,0,92069,Medium,Secunderabad,Meghalaya,"Thaker, Sahota and Venkataraman",Fuel,94,1507.0,Desktop,Linux,19.0,Debit,INR,No,,,12
103878,134377,20033,1343,7333.82,IMPS,2026-05-12 07:27:17.574101,Success,0,74577,Low,Visakhapatnam,Nagaland,"Modi, Bahl and Doctor",Entertainment,31,,,,,Debit,INR,No,,,3
1993721,41405,107476,5137,8876.07,Debit Card,2025-12-10 22:38:17.574101,Success,0,22972,Low,Uluberia,Bihar,"Devi, Narayanan and Dewan",Education,75,93091.0,Tablet,Android,66.0,Debit,INR,No,,,30
125069,79514,85928,10373,277.06,ATM,2026-02-21 14:44:17.574101,Success,0,44158,Medium,Amroha,Karnataka,Trivedi and Sons,Travel,79,118990.0,Desktop,Linux,34.0,Credit,INR,No,,,15
789466,35340,166471,6509,2067.1,Internet Banking,2026-04-02 21:51:17.574101,Success,0,19605,Medium,Madhyamgram,Arunachal Pradesh,"Chandran, Lall and Minhas",Retail,28,12084.0,Tablet,iPadOS,18.0,Debit,INR,No,,,67
248143,66566,96993,15758,9053.55,NEFT,2025-08-14 21:28:17.574101,Success,0,36897,Low,Hosur,Maharashtra,Dutt-Saini,Food,84,60069.0,Desktop,Windows,2.0,Debit,INR,No,,,43
1910640,59176,81469,11527,749.75,IMPS,2026-06-20 01:03:17.574101,Success,0,32827,Low,Bellary,Rajasthan,"Sachar, Dara and Bassi",E-Commerce,21,,,,,Debit,INR,No,,,13
1799037,108595,74536,9006,13151.76,ATM,2026-06-08 10:31:17.574101,Success,0,60298,Low,Junagadh,Andhra Pradesh,"Datta, Bhatti and Barad",Entertainment,11,23474.0,Mobile,iOS,51.0,Debit,INR,No,,,55
584275,68679,80686,4779,2766.23,ATM,2026-05-24 01:46:17.574101,Success,0,38083,High,Madhyamgram,Nagaland,Pau Ltd,Fuel,80,36877.0,Tablet,iPadOS,44.0,Credit,INR,No,,,28
457725,116433,60185,11824,4874.62,RTGS,2026-03-22 03:02:17.574101,Success,0,64643,Low,Ghaziabad,Odisha,Kunda LLC,E-Commerce,11,,,,,Debit,INR,No,,,34
276556,92974,155304,11563,4301.86,Debit Card,2026-07-12 00:40:17.574101,Success,1,51616,Low,Jaipur,Tripura,Kapoor-Datta,Travel,51,,,,,Debit,INR,No,Merchant Fraud,Cross Border,82
176219,170345,24607,19458,1956.17,Internet Banking,2026-01-21 01:22:17.574101,Success,0,94524,Low,Thane,Sikkim,"Iyengar, Rai and Sankar",Healthcare,35,29571.0,Tablet,iPadOS,61.0,Credit,INR,No,,,67
1957584,87542,107057,8332,3080.59,NEFT,2026-01-21 08:34:17.574101,Success,0,48598,Low,Raipur,Uttarakhand,"Sanghvi, Sangha and Kunda",Food,31,4397.0,Tablet,iPadOS,9.0,Credit,INR,No,,,10
1220594,145367,144261,3138,20716.22,Credit Card,2026-05-25 15:39:17.574101,Success,0,80669,Low,Chinsurah,Himachal Pradesh,"Warrior, Jaggi and Sarkar",E-Commerce,87,,,,,Credit,INR,No,,,29
1019393,174065,81803,6148,186.45,Mobile Banking,2025-08-30 21:28:17.574101,Success,0,96599,Low,Kurnool,Telangana,"Sarna, Mander and Jani",Travel,1,70931.0,Laptop,Windows,96.0,Debit,INR,No,,,12
1430236,91110,77015,19438,4291.03,UPI,2026-05-25 19:11:17.574101,Success,0,50584,Low,Amravati,Meghalaya,"Sachar, Dugal and Bora",Entertainment,89,,,,,Credit,INR,No,,,28
1323402,51899,89425,2451,6052.23,RTGS,2025-09-10 00:06:17.574101,Success,0,28792,Low,Mathura,Manipur,"Kuruvilla, Oommen and Savant",Finance,64,68447.0,Laptop,macOS,64.0,Credit,INR,No,,,21
1147910,41285,154153,2840,1835.3,RTGS,2025-12-20 05:49:17.574101,Success,0,22902,Low,Indore,Arunachal Pradesh,Kashyap LLC,Food,88,42895.0,Laptop,Windows,6.0,Credit,INR,No,,,5
1891694,74681,108716,9322,17689.06,RTGS,2025-12-31 12:27:17.574101,Success,0,41449,Low,Bharatpur,Mizoram,Maharaj LLC,Education,27,25017.0,Laptop,Windows,15.0,Debit,INR,No,,,41
839001,20510,113354,7782,2567.25,IMPS,2025-10-16 16:50:17.574101,Failed,0,11361,Low,Dharmavaram,West Bengal,"Nadig, Manne and Raju",Entertainment,31,100172.0,Tablet,iPadOS,88.0,Debit,INR,No,,,20
1031952,126927,128035,18016,1833.88,Mobile Banking,2026-01-02 08:26:17.574101,Success,0,70479,High,Hapur,Uttarakhand,Basak Group,Food,64,6558.0,Mobile,Android,53.0,Credit,INR,No,,,10
572108,125829,128768,15274,2625.96,Credit Card,2025-12-02 02:55:17.574101,Success,0,69865,Medium,Singrauli,Chhattisgarh,"Garde, Dugar and Dixit",E-Commerce,78,137214.0,Tablet,iPadOS,38.0,Debit,INR,No,,,18
860036,41816,67987,14312,1179.11,NEFT,2026-01-17 15:48:17.574101,Success,0,23203,Low,Gangtok,Himachal Pradesh,Apte-Gola,Food,57,40932.0,Tablet,iPadOS,34.0,Credit,INR,No,,,30
1310674,177065,140270,390,2820.68,Internet Banking,2025-07-20 11:17:17.574101,Success,0,98284,Low,Bhiwandi,Karnataka,Rout Group,Healthcare,79,,,,,Credit,INR,No,,,59
1678923,80583,12422,4577,6649.1,IMPS,2026-03-16 16:27:17.574101,Success,0,44745,Low,Junagadh,Meghalaya,"Ramesh, Bir and Bumb",E-Commerce,79,4982.0,Mobile,Android,88.0,Debit,INR,No,,,51
1412120,125368,119385,7200,2156.48,Mobile Banking,2026-05-24 01:08:17.574101,Success,0,69604,Low,Korba,Maharashtra,Sengupta Inc,Education,4,23276.0,Desktop,Linux,58.0,Credit,INR,No,,,35
1848489,82341,94555,1972,5098.14,Mobile Banking,2025-07-19 16:31:17.574101,Success,0,45700,Low,Danapur,Punjab,"Dugal, Kaul and Dora",Finance,46,84032.0,Laptop,Windows,16.0,Debit,INR,No,,,29
1160470,17166,110082,1208,903.35,Debit Card,2026-05-27 00:22:17.574101,Success,0,9510,Low,Munger,Sikkim,"Sidhu, Bhasin and Parmer",Education,58,33874.0,Tablet,iPadOS,45.0,Debit,INR,No,,,29
1758755,150682,52879,17468,6090.36,RTGS,2025-09-22 23:54:17.574101,Success,0,83628,Low,Karnal,Himachal Pradesh,"Badami, Khatri and Dhillon",Utility,87,,,,,Credit,INR,No,,,25
1307186,164000,14293,6982,723.1,ATM,2026-02-25 07:19:17.574101,Success,0,91046,High,Kozhikode,Rajasthan,Sankar-Bahl,Fuel,52,,,,,Credit,INR,No,,,44
318717,150129,21077,2868,1999.3,ATM,2025-12-06 04:38:17.574101,Success,0,83306,High,Kozhikode,Goa,"Barad, Pandit and Swamy",Healthcare,42,74898.0,Laptop,macOS,74.0,Credit,INR,No,,,52
1371182,122155,5736,7596,1683.49,ATM,2025-10-26 18:17:17.574101,Success,0,67829,Low,Jorhat,Goa,"Seth, Dasgupta and Sarraf",Fuel,17,75831.0,Laptop,Windows,44.0,Credit,INR,No,,,57
1842317,4727,140196,1959,2695.55,UPI,2025-11-08 05:28:17.574101,Success,0,2622,High,Srinagar,Mizoram,Sethi Inc,Education,21,104917.0,Laptop,Windows,55.0,Debit,USD,Yes,,,20
1955118,60994,131440,16845,8746.82,NEFT,2025-12-01 21:55:17.574101,Success,0,33830,Low,Ratlam,Manipur,Issac-Dasgupta,Entertainment,1,,,,,Debit,INR,No,,,57
903794,121724,4639,7511,10262.88,IMPS,2025-08-31 00:06:17.574101,Success,0,67581,Low,Mysore,Madhya Pradesh,Chopra Ltd,Travel,94,38075.0,Desktop,Linux,94.0,Credit,INR,No,,,62
143970,163659,134981,15998,1630.62,Internet Banking,2025-09-17 07:56:17.574101,Success,0,90845,Medium,Haldia,Gujarat,"Divan, Setty and Jha",Fuel,58,62687.0,Mobile,iOS,61.0,Credit,INR,No,,,20
1131218,67794,71354,486,1900.47,Credit Card,2026-04-10 16:23:17.574101,Success,0,37590,Low,Khammam,Uttar Pradesh,Vala-Das,Healthcare,84,133780.0,Desktop,Windows,93.0,Credit,INR,No,,,30
1213136,66826,115402,5323,1172.94,ATM,2026-02-21 20:53:17.574101,Success,0,37042,Low,Tirupati,Karnataka,Lad-Ahluwalia,E-Commerce,76,13476.0,Laptop,Windows,47.0,Credit,INR,No,,,57
118948,86948,97367,12335,5954.03,IMPS,2025-07-28 17:02:17.574101,Success,0,48266,Low,Amravati,Mizoram,Andra and Sons,E-Commerce,84,112113.0,Tablet,Android,99.0,Debit,INR,No,,,1
1912798,2308,79227,11732,5975.64,Debit Card,2026-01-15 09:32:17.574101,Success,0,1276,Medium,Kavali,Karnataka,Sandhu Inc,Entertainment,32,507.0,Desktop,Windows,63.0,Debit,INR,No,,,35
547986,77624,121097,12449,3242.84,Internet Banking,2026-01-04 02:26:17.574101,Success,0,43093,Medium,Suryapet,Tamil Nadu,"Agate, Sampath and Agrawal",Entertainment,25,4180.0,Desktop,Linux,59.0,Debit,INR,No,,,47
1075367,36312,2340,4983,1712.8,Mobile Banking,2025-11-12 23:37:17.574101,Success,0,20144,Low,Dehri,Tamil Nadu,"Sethi, Nazareth and Patla",Finance,44,11960.0,Laptop,Windows,78.0,Credit,EUR,Yes,,,45
170898,144413,43953,6110,12411.76,UPI,2026-05-22 20:43:17.574101,Success,0,80138,Low,Malda,Tamil Nadu,Mand Inc,Fuel,86,,,,,Credit,INR,No,,,39
1536704,70278,80374,1001,643.08,Credit Card,2026-02-07 13:08:17.574101,Success,0,38960,Low,Ramagundam,Tripura,"Kala, Sura and Pandey",Entertainment,75,84127.0,Desktop,Windows,8.0,Debit,INR,No,,,13
1824301,76455,151195,4353,7898.83,IMPS,2026-01-05 08:04:17.574101,Success,0,42438,Low,Barasat,Gujarat,Thakkar Inc,Education,90,93715.0,Mobile,Android,48.0,Debit,INR,No,,,38
150270,105304,169484,1513,5453.49,ATM,2026-02-01 15:52:17.574101,Success,0,58477,High,Coimbatore,Andhra Pradesh,Bajwa-Sachar,Finance,3,81049.0,Mobile,Android,29.0,Credit,INR,No,,,23
468003,39789,85163,19154,29588.37,NEFT,2026-01-15 05:17:17.574101,Pending,0,22073,Medium,Aligarh,Bihar,Pathak-Majumdar,Education,8,81948.0,Laptop,Windows,81.0,Debit,INR,No,,,7
1179184,85540,4531,5807,2256.56,IMPS,2026-05-17 11:29:17.574101,Success,0,47478,High,Sambalpur,Tripura,"Parekh, Reddy and Gera",Education,2,,,,,Credit,INR,No,,,47
493430,103883,123566,1507,677.81,Debit Card,2025-07-27 12:07:17.574101,Failed,0,57681,Low,Dehri,Assam,Karnik LLC,Fuel,85,58035.0,Laptop,macOS,68.0,Credit,INR,No,,,35
1968656,79472,139295,3965,11749.11,IMPS,2025-07-20 14:48:17.574101,Success,0,44133,Medium,Sikar,Madhya Pradesh,Balakrishnan-Aurora,Healthcare,26,,,,,Debit,INR,No,,,22
355444,83833,5264,18183,773.55,Credit Card,2026-02-18 09:17:17.574101,Success,0,46526,Low,Kanpur,Gujarat,"Rege, Cheema and Menon",E-Commerce,67,38290.0,Mobile,iOS,31.0,Credit,INR,No,,,1
538638,76757,658,1781,3157.99,UPI,2025-08-17 07:13:17.574101,Success,0,42607,High,Kadapa,West Bengal,"Sodhi, Nori and Kamdar",Travel,95,89249.0,Mobile,Android,83.0,Debit,INR,No,,,24
1945642,25710,14669,10791,9306.32,NEFT,2025-08-27 14:16:17.574101,Success,0,14248,Medium,Nadiad,Andhra Pradesh,"Andra, Vyas and Shanker",Entertainment,85,43066.0,Tablet,Android,84.0,Credit,INR,No,,,40
1484397,92651,89780,2810,3861.07,UPI,2026-04-05 17:11:17.574101,Success,0,51434,Medium,Bikaner,Odisha,Chacko-Mammen,Fuel,46,10818.0,Desktop,Linux,54.0,Debit,INR,No,,,44
562553,36485,163926,13512,7865.41,IMPS,2026-04-16 07:17:17.574101,Success,0,20244,Low,Kanpur,Kerala,Rajagopal-Misra,E-Commerce,59,,,,,Debit,INR,No,,,51
1256773,43816,62048,4950,1194.72,NEFT,2026-02-01 00:56:17.574101,Success,0,24322,Low,Raiganj,Karnataka,"Kale, Mand and Samra",Travel,43,,,,,Credit,INR,No,,,54
1781817,180033,26834,13791,433.0,RTGS,2025-12-11 23:52:17.574101,Success,0,99938,Low,Ranchi,Assam,"Ranganathan, Krish and Shanker",Travel,63,92575.0,Mobile,iOS,52.0,Credit,INR,No,,,36
893720,130034,131806,14776,1287.79,Internet Banking,2025-08-04 20:48:17.574101,Success,0,72194,Low,Bhiwandi,Jharkhand,"Krishnan, Dixit and Chaudry",Fuel,58,60362.0,Tablet,Android,85.0,Debit,INR,No,,,11
335225,139879,155581,15533,295.54,IMPS,2025-09-08 00:05:17.574101,Success,0,77625,Low,Gudivada,Bihar,"Deshpande, Sridhar and Hayre",Healthcare,60,,,,,Debit,INR,No,,,10
1508039,133552,70456,10875,2509.86,UPI,2026-04-16 05:05:17.574101,Success,0,74144,Low,Farrukhabad,Arunachal Pradesh,"Dhillon, Sule and Tandon",E-Commerce,84,79495.0,Desktop,Windows,62.0,Debit,EUR,Yes,,,41
1527501,178617,34599,1194,3399.95,ATM,2026-04-05 14:16:17.574101,Success,0,99156,Medium,Chittoor,Jharkhand,Kota-Chopra,Fuel,59,83084.0,Tablet,iPadOS,93.0,Credit,USD,Yes,,,8
1043001,131114,49645,16683,17054.85,ATM,2025-12-17 21:13:17.574101,Success,1,72790,Low,Belgaum,Manipur,Halder Inc,Healthcare,49,29461.0,Tablet,iPadOS,21.0,Credit,INR,No,Account Takeover,High Risk Merchant,89
497102,132524,150614,2961,558.84,UPI,2026-06-12 12:54:17.574101,Success,0,73581,Low,Chandigarh,Assam,Yohannan-Pingle,E-Commerce,40,,,,,Debit,INR,No,,,33
1267206,102638,97911,121,11688.88,IMPS,2026-04-01 05:47:17.574101,Success,0,56984,High,Nagercoil,Uttar Pradesh,"Singhal, Chaudhary and Mohanty",Finance,100,13036.0,Desktop,Windows,23.0,Credit,INR,No,,,62
1668966,170425,123978,3714,9584.49,Debit Card,2025-08-14 18:11:17.574101,Success,0,94567,Medium,Karawal Nagar,West Bengal,Om Ltd,Utility,20,109517.0,Mobile,Android,15.0,Credit,INR,No,,,12
1685616,91276,160496,1451,711.57,Internet Banking,2026-06-16 22:29:17.574101,Success,0,50681,Medium,Suryapet,Assam,Hans-Kar,Education,38,75520.0,Mobile,iOS,63.0,Credit,INR,No,,,14
1905794,83181,116711,12339,3768.79,Mobile Banking,2025-11-06 02:09:17.574101,Success,0,46162,Low,Vadodara,Rajasthan,Rege-Sha,Entertainment,17,80368.0,Tablet,iPadOS,22.0,Credit,INR,No,,,16
1234699,146979,86354,14097,371.3,Credit Card,2026-03-09 18:29:17.574101,Success,0,81559,High,Aligarh,Tamil Nadu,"D’Alia, Srinivas and Sehgal",Healthcare,65,,,,,Credit,INR,No,,,55
114266,162053,88356,9038,5083.01,IMPS,2025-12-23 10:55:17.574101,Success,0,89947,Medium,Mehsana,Assam,Chanda-Merchant,Entertainment,15,,,,,Debit,INR,No,,,36
774543,84051,158509,7739,1250.23,IMPS,2026-01-19 16:43:17.574101,Success,0,46646,Low,Baranagar,Punjab,Ranganathan Group,Finance,68,66602.0,Tablet,Android,61.0,Debit,INR,No,,,45
15139,129588,109847,17115,1763.14,RTGS,2025-11-30 22:23:17.574101,Success,0,71952,Low,Hindupur,Uttarakhand,Baria PLC,Retail,1,,,,,Credit,INR,No,,,45
891064,12606,108222,12035,1283.27,UPI,2025-10-05 03:07:17.574101,Success,0,7014,Medium,Bahraich,Maharashtra,Luthra LLC,Food,7,114921.0,Desktop,Windows,14.0,Debit,USD,Yes,,,31
952465,2391,25812,9499,49954.73,IMPS,2025-09-26 21:32:17.574101,Success,0,1321,Low,Bharatpur,Tamil Nadu,"Murthy, Badal and Sengupta",Food,48,10773.0,Desktop,Windows,19.0,Credit,INR,No,,,34
521719,56317,118618,10089,1914.37,IMPS,2025-09-10 11:08:17.574101,Success,0,31246,Low,Cuttack,Meghalaya,Shenoy PLC,Food,56,21981.0,Mobile,Android,60.0,Debit,INR,No,,,62
1061922,2733,152344,2963,3742.23,RTGS,2026-05-08 22:02:17.574101,Success,0,1512,Low,Ghaziabad,Uttar Pradesh,"Keer, Bedi and Ramachandran",Food,97,31634.0,Mobile,iOS,34.0,Debit,INR,No,,,18
354308,16471,117043,16671,4899.8,Mobile Banking,2025-11-04 06:08:17.574101,Success,0,9123,Low,Hazaribagh,Mizoram,Tripathi-Ramesh,Utility,100,17659.0,Tablet,iPadOS,86.0,Debit,INR,No,,,32
561581,112062,99396,5203,1377.77,NEFT,2026-07-09 17:37:17.574101,Success,0,62221,Low,Korba,Tamil Nadu,Naidu Group,Education,5,6576.0,Laptop,Windows,11.0,Credit,INR,No,,,3
961509,46445,51422,14125,6054.36,Mobile Banking,2026-06-19 18:43:17.574101,Success,0,25769,High,Erode,Karnataka,Pillay-Bandi,Education,62,41512.0,Desktop,Linux,94.0,Debit,INR,No,,,6
1407807,119878,57759,18861,11878.83,UPI,2025-12-09 18:53:17.574101,Success,0,66557,Medium,Kadapa,Haryana,"Tak, Toor and Saha",E-Commerce,27,60334.0,Desktop,Windows,60.0,Credit,INR,No,,,66
3456,84473,10037,17333,5910.5,IMPS,2026-03-24 20:24:17.574101,Success,0,46882,Low,Nizamabad,West Bengal,"Keer, Bala and Munshi",Healthcare,53,116319.0,Desktop,Windows,65.0,Credit,INR,No,,,27
1909751,155984,97683,18973,7330.2,IMPS,2025-12-04 18:23:17.574101,Success,0,86575,Medium,Kamarhati,Goa,Dave Inc,Fuel,64,14297.0,Laptop,Windows,64.0,Credit,INR,No,,,18
744034,179348,110695,17135,1861.17,NEFT,2026-07-04 12:28:17.574101,Success,0,99561,Low,Eluru,Jharkhand,Bhalla Ltd,E-Commerce,51,,,,,Debit,INR,No,,,62
1585532,118262,137532,9702,348.43,NEFT,2025-12-09 22:12:17.574101,Success,0,65674,Medium,Pali,Haryana,Wali Ltd,Food,80,,,,,Debit,INR,No,,,16
907995,97766,134807,6963,1671.83,NEFT,2026-03-11 00:46:17.574101,Failed,0,54276,Low,Munger,Jharkhand,Garg and Sons,Utility,66,,,,,Debit,INR,No,,,45
815036,29743,133147,18181,213.78,Credit Card,2025-11-23 23:38:17.574101,Success,0,16511,Low,Bhalswa Jahangir Pur,Uttarakhand,Kumer LLC,Finance,72,40679.0,Laptop,macOS,36.0,Debit,INR,No,,,18
1418546,42268,154160,16033,7417.79,Credit Card,2026-04-17 22:13:17.574101,Success,0,23445,Low,Bhilwara,Uttarakhand,"Deshpande, Pandit and Issac",Finance,54,7322.0,Tablet,iPadOS,51.0,Debit,USD,Yes,,,26
695150,177337,17994,5430,8055.94,ATM,2025-11-11 13:20:17.574101,Success,0,98433,Low,Gurgaon,Jharkhand,Ahluwalia-Vohra,Finance,68,26950.0,Mobile,iOS,87.0,Debit,INR,No,,,23
1542687,10106,166769,14450,11429.03,Debit Card,2025-12-30 07:59:17.574101,Success,0,5610,High,Kolkata,Tamil Nadu,Chadha-Rout,Education,9,111107.0,Laptop,Windows,87.0,Debit,USD,Yes,,,5
568547,66484,70496,8157,1267.16,UPI,2025-12-22 12:27:17.574101,Success,0,36855,High,Kharagpur,Mizoram,Kalita-Maharaj,Finance,46,76300.0,Laptop,macOS,40.0,Credit,INR,No,,,6
1195472,157357,45959,12919,797.78,Credit Card,2025-10-05 08:34:17.574101,Success,0,87337,Low,Jammu,Arunachal Pradesh,Chopra-Manne,Utility,43,79497.0,Mobile,iOS,21.0,Credit,INR,No,,,66
931841,21336,16410,10427,11705.22,Internet Banking,2026-04-21 20:58:17.574101,Success,0,11824,Medium,Nashik,Telangana,Dugal Group,Finance,75,29037.0,Mobile,iOS,96.0,Credit,INR,No,,,41
1025057,146154,112114,2553,5003.79,ATM,2025-11-20 00:57:17.574101,Success,0,81099,Medium,Tumkur,Tripura,Walia-Mitter,Fuel,73,129690.0,Mobile,Android,39.0,Credit,INR,No,,,6
1279060,117541,87883,18177,1133.33,Debit Card,2025-11-12 06:17:17.574101,Success,0,65274,High,Erode,Uttarakhand,"Mani, Hayre and Mohanty",Food,90,59547.0,Laptop,Windows,12.0,Credit,INR,No,,,65
552650,80636,101916,11614,3722.54,Credit Card,2026-05-30 22:06:17.574101,Success,0,44769,Medium,Panipat,Meghalaya,Chauhan LLC,Finance,83,66781.0,Tablet,iPadOS,4.0,Credit,INR,No,,,59
312402,35671,4327,17556,1211.7,Debit Card,2025-10-07 16:13:17.574101,Success,0,19783,Low,Solapur,Rajasthan,Oza Ltd,Finance,41,22220.0,Desktop,Windows,25.0,Credit,INR,No,,,14
1595928,49577,76868,4067,8530.22,Debit Card,2025-09-05 23:20:17.574101,Success,0,27531,Low,Nagaon,Mizoram,Chokshi-Dhaliwal,Fuel,60,52758.0,Mobile,iOS,61.0,Credit,INR,No,,,43
52982,140952,7617,1688,9936.4,UPI,2025-08-03 01:43:17.574101,Success,0,78205,Low,Morbi,Maharashtra,"Dey, Srinivas and Srinivasan",E-Commerce,69,19623.0,Laptop,macOS,29.0,Credit,INR,No,,,9
499713,54385,120377,16552,909.87,Credit Card,2026-04-25 09:56:17.574101,Success,0,30170,Low,Bhavnagar,Rajasthan,Mukhopadhyay-Shah,E-Commerce,52,35864.0,Tablet,iPadOS,26.0,Debit,INR,No,,,33
10865,123927,173018,5690,13000.24,Credit Card,2026-05-23 09:06:17.574101,Success,0,68819,Low,Bhimavaram,Assam,Swamy Group,Fuel,71,120860.0,Mobile,Android,20.0,Credit,INR,No,,,54
60703,162873,154482,13553,2660.83,Credit Card,2026-03-30 00:15:17.574101,Success,0,90409,Low,Fatehpur,Uttarakhand,Bhargava-Vohra,Food,72,80928.0,Tablet,iPadOS,11.0,Debit,INR,No,,,7
179936,150452,20310,4697,958.07,RTGS,2025-09-29 21:38:17.574101,Success,0,83493,Low,Raurkela Industrial Township,Arunachal Pradesh,"Som, Sarkar and Kapoor",Travel,26,,,,,Debit,INR,No,,,43
606202,132146,39478,2699,1886.29,ATM,2025-11-20 01:48:17.574101,Success,0,73362,Low,Bhalswa Jahangir Pur,Himachal Pradesh,Sunder-Sastry,Fuel,10,34733.0,Tablet,iPadOS,99.0,Credit,INR,No,,,33
1662671,133978,17656,13084,586.01,RTGS,2026-02-01 12:44:17.574101,Success,0,74366,Low,Katihar,Tripura,Raj-Chaudhuri,Utility,70,59026.0,Mobile,Android,24.0,Credit,INR,No,,,25
801705,128009,26382,11159,237.79,IMPS,2026-03-15 02:07:17.574101,Success,0,71074,Low,Coimbatore,Gujarat,"Swaminathan, Bail and Desai",Healthcare,98,47525.0,Tablet,Android,76.0,Credit,INR,No,,,43
